word_count,usd_pledged_real
55,3681
13,0
37,5228
42,3716
13,411.94
6,900
21,115
22,0
13,3575
19,206
28,270
26,0
25,364
45,108359
38,4899
20,7421.55
37,5860
31,36050.59
59,2143.82
52,516
45,1206.29
47,797
7,4245
60,93.8
35,225
13,1100
41,10841
37,12003.07
60,4998.05
29,0
43,0
41,359
56,4191.95
35,551
60,70
30,10137
32,8.04
60,146259
27,12711
12,451
19,908
21,20197
12,0
24,1520
11,18
53,24.44
26,1508
19,2915
40,1258.38
51,1936825
35,0
36,20
40,3245
11,1318
59,5
27,2821.13
59,400
44,0
27,45.73
26,394.56
25,769
54,5733
8,107724.3
34,110
42,497.66
31,324
56,749.73
28,310
17,0
23,11000
58,6963
40,5086
19,18625
24,296
48,1602.35
26,75
48,194.88
21,177.6
48,2
58,415
60,33150.74
84,161
19,503
38,34.85
32,500
34,900
40,3330
48,300
33,53
29,227
35,7125
27,0
33,4
16,8.31
28,5352
41,1200
44,5578
59,217053
36,26
49,3922.15
25,105
32,365
36,1
23,1197
18,15
49,1000
17,1.61
40,1905
37,0
56,345
33,4377
42,1036
26,4692.31
31,2083.49
34,1.14
58,1410
52,330.58
26,1046
52,799.36
18,192.68
24,339.84
59,3788.33
50,8221
59,5167.43
15,26
33,5578
33,1636
60,8135
47,15
17,121.18
31,80
45,4450.91
15,336.08
40,10678.01
49,1017.11
19,1
33,1830.13
28,181
50,6928.56
21,2020
6,700.37
6,0
48,27103.07
32,10546
17,4066.1
38,35
39,5947
51,5849
59,2180
23,630.55
71,2551
27,125
60,7754
24,600
20,315.02
78,813
25,20
22,8195
48,0
24,3570
12,551
47,7585
6,284846
13,231
35,1145
13,1
28,2401.81
21,0
24,381
57,0
32,15586
15,10
46,19652.08
43,0
43,3008.81
14,1510
9,4135
35,13220
32,121
32,5682
42,577
59,40
49,1061
44,52.11
19,0
45,1181
20,5002
27,286
35,13982.87
41,1210
23,22349.99
34,22263
34,369.85
60,249031.48
38,579.54
52,7639.2
36,12701.5
17,1030
27,2005
57,0
46,7259.54
44,1693
60,3000
27,4693.29
59,107.72
56,100
17,116
25,10800
21,292
54,2808.39
56,51
51,14126
47,55
43,14185.18
25,698
28,10352
9,5015
46,23328
22,63702
29,6455
31,265
58,10281
29,53253
29,3161.95
24,1727
14,96.2
35,5600
25,59
20,309.87
28,101
36,1863
14,20
51,12505.81
28,125
31,12991
52,1023
50,26
44,0
27,3175.47
23,24313.76
42,1306
37,0
41,190
59,2466.46
9,1327.37
53,8471.67
25,1005.46
52,2592.79
55,2935
13,16570.89
46,100.24
49,78.11
25,5263
31,747
25,1120
11,370
19,3005
14,11747
56,24024
45,1089.73
14,12677.22
20,0
56,75575
16,366
16,0
21,158897.21
55,316
31,819
19,0
46,3350
31,481
32,109025.58
11,694
58,4582
54,3735
37,0
45,426
11,76
32,8093.01
43,7597.84
52,1423
12,0
7,5283
43,11246
34,25712
36,23
39,5
31,292.24
8,23
52,25
84,0
26,1066
59,868
13,240
44,1264.42
47,4195
38,3520
59,835
32,1655
28,250
31,0
25,403
36,0
36,243.6
20,206
19,319.52
57,25270
16,0
22,8595.42
24,1826
12,0
58,18315
22,4.35
27,0
38,0
16,5505
51,785.36
56,455
35,30
42,0
21,7759
49,6371
32,10
48,175534.87
34,667.48
37,2159
15,5150
47,155.91
26,3662.42
44,5.61
22,0
17,5387
55,10699
12,3287.78
58,11415
25,62511.8
24,2157
25,0
17,2731.7
35,1136
24,1561
47,0.77
42,14982
41,405
25,14328.77
33,301
40,55
28,0
26,126.11
26,3433
29,243
23,1305
52,21134.13
11,0
13,14574
40,5
31,185
20,1143
45,3515
62,1.11
15,11200.43
14,35612.57
21,0
59,6045
41,100.57
36,9501
45,0
56,2183.5
34,4205
40,3457.53
36,1.46
16,0
48,18847
43,5505.22
56,148.28
56,19435.23
5,284702
15,5457
42,67515.41
54,0
46,2025
55,10525.68
22,495
21,110
12,11042.15
12,355
23,18107
54,515
23,0
31,73
39,700
23,165
49,5125
60,0
22,3485.24
34,10427
52,341.07
49,15
8,51
44,6850
19,0
13,0
16,63.61
16,100
41,177.12
28,5439
54,0
27,7
23,24
40,10615
30,547.06
43,0
16,6036
55,4633
52,76.89
37,525
22,835
16,201
52,1420
54,748.2
7,5
54,182.84
51,5279
33,11.3
58,53890.01
60,0
23,1
21,200
16,1.24
36,30
55,8213
10,250
53,145
27,375
57,720
60,1
9,900
9,18.53
39,6621
52,1760
17,1448
51,3301
29,1428.06
21,202
74,2171
31,5712
23,0
50,17704
51,4275
8,10
36,1304
60,6529
30,56936.66
13,926
58,49240
12,4
45,1096
15,99.68
53,1203.26
53,10
59,1125
18,1
11,15
34,1450
27,13475
20,0
57,183.08
46,828
33,1800
24,84138.19
20,0
44,28797
30,223.88
50,11.89
49,21225
13,4913
53,3110
23,500
32,16.42
7,77
21,100
42,0
15,42
60,94.41
52,9882.34
24,371
22,0
28,943
26,1512
46,550.01
9,0
18,32.92
28,0
49,513.57
60,2232
55,1000
20,4775
41,2476.54
20,15649
33,3165
16,0
7,2474.65
45,157
30,106
13,16050
48,3085
35,4470
49,309
30,427
8,1.1
47,80486.45
48,298
56,6468
30,5772
8,0
31,9086
33,830.01
55,3212
13,85
28,24161
16,6
32,34127
40,2285
31,9036
9,1660
17,159.33
18,3156
36,25
33,1963
58,10359.21
18,6382
52,221
29,6930.23
33,0
47,1
30,8687
23,31348.34
54,3925.59
20,7370.25
22,2971
52,0
55,0
39,0
55,251
38,1351
50,0
36,136314.91
17,0
51,11
51,402
51,0
54,647.7
20,60
48,12580
28,2208.45
39,0
43,2
38,9300
11,1282
32,322
50,2260
19,5
29,0
41,111453
21,155
20,230
52,5555
60,1741
38,0
19,124
42,165
19,2441
5,10
37,257
13,2370.02
59,19085
27,67.61
32,20
55,17686
14,4282
44,348.66
39,75
43,52800
58,596
49,25
11,1774
42,347.37
19,305694
53,160
57,14623
45,16165.11
8,1608
51,275
33,959.54
15,415.99
33,46027
22,27903
16,754.99
41,2320
11,0
37,100
19,550
8,7541
38,1375
11,2550
43,900
28,0
30,1042.1
45,201.15
14,10750.11
23,0
26,0
42,16
22,2
29,557.14
15,1933
53,2679
25,100
57,200
39,4128
34,82562.52
10,1
46,0
54,550
53,1693
52,60126
54,696
49,2346
27,170
11,0.75
12,0
58,7501
52,50
33,0
40,38
33,25946.54
48,5765
42,9055
35,2495
46,12310
34,47
60,3336
17,3963.07
44,3713.8
39,2029.95
18,41
49,9294
35,413.14
56,7896.95
8,5465
11,0
59,209
52,0
51,465.78
51,0
36,50
37,2537.29
18,205
17,74.4
32,966
58,1038
27,920
20,345.09
30,577.37
60,77
50,120
37,225
35,0
56,10162.04
33,0
30,716
20,209
52,25
23,0
44,2394
34,445.37
46,283
21,1271
52,20
27,1
16,5
14,135
27,3520
49,2711
52,5065
58,390
28,30
11,4140
14,4190
52,4788
26,1
11,16963.89
57,0
60,25
56,6
26,2416
19,920
17,1
54,25
22,3174
41,2200
22,61
57,0
56,75
42,400
54,566.6
15,25.03
32,0
17,7793
41,1465
25,35
13,25
41,51955
39,0
54,0
37,311
50,180
36,85
27,5
11,6000
19,8281
59,0
37,0
43,3630
22,616
51,74354
30,2866
50,25554
58,3586
11,1800
45,12
23,6331.8
22,741
39,140
45,42587
55,41638.02
32,271.07
59,0
53,14817
18,260
11,852
4,3.85
55,35
47,231.97
29,0
25,6651
43,99.46
39,150
53,1480
58,0
42,731
54,111
40,25
58,4330
28,17607
16,196
28,25
12,0
45,79
49,5430
60,30
19,87
15,800.69
29,0
14,680
17,1648
54,228.96
51,15442
16,155.69
19,0
21,55
61,8420
40,104497.45
26,20845.77
42,130
20,0
48,0
31,1336
44,2121.01
5,81
52,9.17
24,2070
39,3065
10,0
34,57009
38,25
51,0
39,17235.21
60,0
58,10
30,31814.13
25,960
43,7573.51
59,1120
9,6515
42,0
10,0
60,11920.49
40,210
45,15
33,0
33,1939
28,1961
17,2
31,3066
48,15429
24,111
18,7601.45
35,45.32
18,25
28,425
46,10391
26,6
47,18123
37,560
37,2606
11,38
38,0
22,0
32,100
23,101
60,0
17,445
17,62
21,1270
59,815.02
24,600
61,4489.22
50,984.98
31,100
28,8745
59,202
14,2031
59,2453
21,1052.59
31,61
33,1847.28
19,1652
11,447.27
31,0
38,2355
30,1121
30,45
45,213.8
26,3502.04
42,5
55,49502.37
21,11050.47
29,10
29,1
23,631.41
30,0
49,1918
42,299483
32,2473.79
58,6050
50,1527
20,33531
36,0
59,1100
36,1120
51,35
48,16658
58,1586.79
50,0
20,300
60,36
16,84
36,3741
53,1130
24,4530
27,0
28,712
61,124
46,360
16,0
31,2770
26,1387
47,5510
13,50
11,525
42,5625
39,4490
26,26478
54,5309
12,65
35,0
38,1350
56,2235
52,438
58,1168
19,0
37,5299.66
36,67292.58
19,331.47
13,820
45,20560
26,5065.48
39,1907
6,2242.93
28,0
57,3626.03
28,0
47,3404.13
25,2341
32,5
17,5035
31,313.9
38,6955
51,2652
43,60
27,689
28,180318
36,2159
26,307
38,22601
16,0
22,1110
60,3026
19,3131.81
29,1414
16,2940
58,104423
37,803.87
15,4503
52,7445
21,42675
54,2474
17,1792.55
44,30
29,150
24,2202.42
22,300.11
40,2276
54,5306
58,51
19,7494.69
60,430620.15
53,45.73
27,1
46,12
44,2000
59,7248.59
48,345
28,65
41,291493.16
15,0
10,12181.65
17,0
33,449
26,862.99
24,34686.33
45,98.97
34,1235
29,240
44,5278
32,3465
44,71.41
37,4344.82
35,15
45,9117
31,26.84
4,2549
37,811
21,470
41,16141
59,410.7
16,400
48,673.03
32,26.82
57,531.33
47,8050
37,28474.36
55,6214
43,0
41,26477.33
14,90
15,1221
60,142
17,6720
41,0.79
10,3786
23,14.18
25,110
30,356
20,0
37,5388.85
43,188828
56,976
14,5091
50,6842
33,604
5,0
5,0
23,0
23,14
59,15.38
20,10382
23,400
25,220
33,0
59,17
11,1853.51
29,3538
33,10685
58,28097
34,15021
51,180
60,4518
35,5519
20,30.83
24,4
58,5030
54,0
10,0
54,71
34,4094.01
56,5537.29
4,3873
60,11001
59,28641
48,180
39,30
13,25060.5
8,1575
22,931.99
43,200
15,7446
33,1050
26,85
29,0
55,842
16,2136
51,20556.4
13,50
48,16475
45,17614.5
26,191
54,260
24,2101
53,5932
35,2000
58,540
38,546
38,630
20,2077
13,546
59,105
9,100
60,1397
19,0
26,0
60,2
51,1610.77
27,270
45,1
46,11340
46,33168
38,2320
23,65.82
41,0
20,522.54
28,1454.01
20,1705
11,38.11
26,0
26,2791.86
22,301
8,3020
31,0
25,145
8,757.15
42,309.12
42,186
59,0
33,6904.75
52,51
33,50
26,2384.53
58,5
20,12095
60,17.72
52,1050
7,3550
22,243
58,2200
34,200
41,2842
9,822
56,48.2
8,0
60,1630
31,1049
15,10
35,3075
42,1685
50,766
32,4884
25,4922
54,250
19,1520
39,22
3,4400
25,0
57,323696.99
29,0
55,165
55,847.57
42,569.67
31,14581
59,106
58,6227
44,41
27,10
20,0
23,2890
26,100
15,108
8,23553
37,1
39,348
3,0
22,0
25,12750
44,20
60,32243.05
48,292
39,601
19,2
12,0
57,1346.73
57,4.4
46,865.52
41,10300
85,190
21,5004
38,0
33,146
85,2310
35,9380
46,65
34,1205
60,34652
16,2545014.32
58,4932.39
53,1476
51,247.06
33,30
19,1655
34,45
19,2331.54
48,235
32,31425
39,11274
38,147538
46,455
14,1583
28,522
21,30
50,1859
21,535.21
53,1784.91
84,7058
39,40453.52
25,121
50,22113
39,230
40,791
23,1
38,1787
31,28
29,137
76,1100
51,16.62
14,5639
58,21.57
25,0
24,0
15,3727
40,8258
20,0
54,501.43
11,14.05
12,30820.01
52,0
46,110
29,3305.53
17,1136
12,16.83
36,40
35,1071.33
18,1020.5
28,12605
62,1083.93
40,330506.34
31,2900
61,50
23,930.16
32,1
18,8753
29,868
72,0
23,215
24,15309
21,740
22,273.15
40,63937
31,525
21,1464
43,5155
49,12.94
60,6109
24,76.29
40,19
11,1059.91
60,0
12,4552
55,1975.02
37,0
42,616.73
34,152.7
34,420
51,3680.03
19,95.78
5,101
60,295760
47,2787
16,3055.52
60,30437.6
56,4768.3
68,2064
23,415
57,3736
10,0
18,0
42,3660
43,101
22,23
45,450
14,3882.59
22,443.07
27,0
60,1148.2
53,772
48,20398
28,10687.33
57,101
24,3630
46,158.04
53,1460
36,5673
38,0
45,10941.11
41,4267
17,0
46,640
24,0
49,706.57
38,92191
55,0
10,10
15,4305
51,907.68
11,1503.96
44,866.84
12,18
36,40
60,0
50,9209
37,10312
55,27
7,15.71
44,1252
23,196
16,46.8
41,18606
29,0
18,185
49,137602
54,0
37,0
27,60
19,0
57,2469
48,8871.55
47,914
58,5255
42,2499
8,11
36,4329
48,23860.95
26,0
40,25447.97
60,25
24,0
8,11
54,7710.09
17,1185
57,15376.6
46,5
51,1310
14,0
13,120
9,120
54,1616
52,6006.07
23,1
22,119.75
42,2712.77
33,2080
29,324
18,8187
61,12357.12
47,35934.86
50,0
10,8135
55,11417.33
24,1
21,1225
55,3215
28,1513
41,505
58,39621
50,2450
51,0
25,1
43,10185.83
45,300
24,20
39,13318
25,0
60,3.38
56,11208
26,107
56,120
58,5742.17
23,0
17,5940
49,1
39,251
17,7099.33
60,10908
15,50
13,422
60,1726.98
21,1037
21,0
54,427
28,371
15,570
32,71
15,50584.01
26,1217
13,0
51,847.34
19,5281
10,1052
26,2495
13,0
59,4391.4
34,315
22,7.57
85,795
50,25010
46,7325.27
21,0
53,2855
26,4840
15,0
22,0
52,57
53,2.87
29,50
43,1008
60,1697
43,2211
38,0.8
44,5
34,51
24,25
35,3.08
47,251089
15,379.43
58,3048
63,1500
18,1463
25,2
43,1063.45
16,26908.62
10,15.62
9,209.52
25,1415.5
16,15375
50,573
23,445
52,685
11,0
35,2610
19,61
27,1
40,95
10,127.83
58,1559.75
57,4485
58,6311.81
41,21028
59,3019
8,2
38,2211.16
20,235
52,360
56,4265.65
27,690
51,23680.88
59,30881
43,2870
47,37.55
34,1768
52,920
57,38558
44,430
25,225.04
44,2500
52,6723
29,43156
31,11070
18,0
40,250
51,2204
58,291
38,0
19,0.77
39,3425
29,363.06
24,11.99
36,2
60,26365
39,16
21,25
29,905
14,120360.5
46,2041
10,26
37,2
21,16434
10,260
51,9283
25,241
59,496.1
11,3433
42,577.01
21,359
53,3000
31,7
60,876
59,111
20,2180
45,129.39
7,2000
13,0
21,41.31
45,379
58,475
25,0
47,3000
46,779.33
30,0
55,411061
30,275
8,1010
50,71
50,104621
19,1
60,14362.69
38,120.42
25,0
51,2037
57,4279.94
45,16021
42,862
26,10462
51,2305
29,260
25,50
37,37546.61
52,0
31,0
59,0
30,161
34,25
58,1616
37,72
43,150
38,8895
16,0
17,76
47,0
25,105
37,839
25,1610
25,31
22,185
37,14751.81
8,2000
26,8000
54,3654.5
46,51
45,16661
12,475
20,0
60,635
34,19145
42,1
9,43.34
54,23471
13,1668
17,468
36,3875
44,0
38,197
45,50
28,7234
60,1689.28
33,11525.86
39,650
57,213146
56,280
21,8744.09
32,49181
24,597
58,119
29,4239
26,130
55,89.21
10,10419.26
17,721.62
53,320
60,39394.09
45,620
59,2010
13,0
49,1.5
33,17512
48,988
15,2155
50,4413
13,3037
29,29032
46,45.52
8,605
26,2651
33,10
57,10234.26
13,0
36,3662.66
57,6325
27,827
46,22083
23,25
4,276
34,0
30,120
13,3129.63
60,54.38
54,0
39,219
43,3260
28,5750
51,350
21,0
13,15
39,26060.01
45,0
48,6165
51,4.61
55,1420
33,20591.5
59,0
29,461.36
45,856.56
56,4852
24,788
4,250
35,15
59,27876.59
18,12054
18,8135
14,25
40,158705
21,0
27,400
25,5857
8,0
56,4225
25,4105
32,0
32,0
10,2.86
9,18514
32,160.16
52,3325
37,39514
56,42
37,11262.65
36,80
60,16217
48,0
36,4004.11
30,35268
40,67.59
21,56
11,514
60,529.76
31,961.75
12,7168.58
13,2786
40,3635
58,6676
22,115
14,7356
32,35
19,365
55,2763
60,20
54,10368
54,12582.41
14,7184
22,12467
55,551
16,1
22,1275.56
11,95
17,294.64
30,33885
45,16888
40,6016
29,1.13
22,35
10,1573
58,5531
39,1060
31,50
7,55
26,75
44,1465
16,810
14,2756
44,19439
36,9145
47,2517
8,452
31,4613.01
25,0.74
48,4593.97
46,55588.84
14,293.61
13,5145.5
46,2
55,2320
58,52198
27,0
45,981
51,3299.95
33,473
15,3.72
48,584.99
44,80
49,1520.41
26,0
27,0
34,0
49,55
42,3383
12,5
4,225
27,12.06
47,0
45,0
53,214.27
44,2774
32,0
37,0
24,0
55,1500
19,10
11,1390.05
48,0
30,23986.9
35,39
9,1371
27,526
23,20
5,2190
11,8.5
36,75.74
28,310
18,35
23,8389.94
26,20704.43
60,9394
24,236.16
29,125
7,176
15,156
44,20
55,59696.49
60,0
36,1160
57,1265
12,40
56,0
47,1409
39,7889.43
36,40567.9
40,11
60,4030
6,125
14,8649
13,0
38,1521
59,26578
14,470.57
14,37289
60,9748
39,3071
15,2639.5
13,25530
13,10768
24,5040.88
42,4568.23
20,6597
43,90
51,65
28,270
60,386.36
34,1
21,0
22,5000
30,0
51,131041
11,1
58,80
25,375
3,395
59,2500
55,0
33,0
22,0
27,15
26,0
53,0
20,2305
56,72949
54,1
8,832.31
35,10222
45,0
27,5341
35,19855.09
41,0
55,0
18,115.55
6,1.29
18,335
82,10
57,29505.67
33,5295
48,0
44,389
40,10365.42
35,1646
55,104
30,3234.14
15,468
53,17382
32,1035
45,5326
55,1
43,2799.87
17,1
48,146
37,3551
60,21131
48,57.81
54,2071
10,162
17,2850
35,0
38,68715
11,3
44,1050
18,16
46,0
53,2920
31,31234.22
15,16
47,652
35,1665
32,48031.91
35,0
30,0
58,0
32,0
56,958
22,5
29,0
6,6416
54,2585
19,6200
21,1233
21,250
49,1352
12,50329.93
58,3800
15,6.77
60,45161.92
30,33236.55
50,25
52,8308
59,10460
52,14.38
29,416
29,0
60,2554
57,6390
40,200
33,3314
19,14.35
17,769.66
59,700
14,10
57,1384
48,1.7
15,4.13
50,1220.98
22,4755
33,2120
41,10938
42,15092.9
43,5425
32,0
46,26851
17,0
22,9189
9,11.93
60,45
41,201
24,6
31,0
8,30
25,10702.5
51,1160
54,552
43,10.03
17,80.91
33,30.08
5,0
13,0
51,25
41,916
30,60
54,41722
12,510
45,12540
58,14172
15,195
13,25
35,0
54,7145
11,3150
18,236.38
22,6729.99
52,2639.5
30,25
11,103.99
62,1255.51
56,927
23,4502
40,10
58,0
8,33402
48,11010
9,35
56,438
15,884.54
52,0
57,3282
30,0
25,0
29,5
52,5271.33
44,45533.65
32,0
52,0
31,111
56,1268.78
34,1181
33,5740
58,50
10,0
23,4043
51,62
34,0
16,1.46
16,0
56,31
34,6640
38,2110
53,297.36
27,916
13,195
41,58
15,725
24,3062
27,0
42,110
35,1
54,35
20,4810
60,0
59,164.72
43,17945
50,2356
8,4694
58,100
42,484
45,354.45
59,160
20,15.53
22,4476
33,1070.01
20,0
27,0
51,5945
30,54166
31,0
20,2080
38,10287.77
56,0
37,0
53,1027
42,15597
53,12273
48,27418.25
55,4633.48
9,21112.15
52,873.44
55,20.37
59,45
13,6.55
30,32621.08
19,0
57,20098.5
30,15154.99
50,666.77
29,0
24,119
33,1580
19,13.64
62,2516.82
31,0
53,201
25,395
14,1515
49,3925
17,10980
59,17990
27,3024.69
29,335
53,1020
36,0
41,0
51,11586
49,816
37,289.57
13,30
25,3960.5
45,239
49,27.27
55,752.45
39,6
20,230
15,1799
46,13500
52,8271.34
31,35370
44,5734
56,3941
27,0
25,525
47,2397
28,1422
45,16.11
12,1626
55,1318
60,286
31,15327
42,0.75
36,2786.48
60,0
55,20
55,67
30,53136.53
54,11.81
49,2036
24,31994.11
48,4899
39,60
57,694
52,1602
11,0
59,5032
46,3150
28,0
58,285.99
43,40
24,119
26,86.24
32,69
39,14585.6
25,0
14,1090
59,2040.19
26,1
34,5
31,20610
39,5995
40,16204.66
51,105
23,26.12
40,0
54,6920.48
14,0
59,6263.58
14,0
39,593255
54,1
14,1166.31
19,1195
51,45
33,140
29,32844
53,7399
19,50
26,1402
40,1
22,12500
58,28466
22,467
48,296
39,0
22,9780
36,1125
44,830
12,8341
50,2280
11,0
24,2200
46,33499
46,4082.39
50,6849.08
16,847.38
48,10151
24,6
15,512
42,10040
19,0
21,163
55,1166
55,4371
33,1070.64
12,49038
42,14.95
59,0
45,625
54,25
19,50
30,3085.94
36,1085
20,0
49,47285.1
40,269
34,22886.22
36,25.96
17,7571
30,5835
60,4470
13,0
23,85
20,368.99
54,0
27,2565
18,31
53,211
59,30499.67
82,4060
48,3001
43,2294.23
23,1
27,7885.68
7,5607
16,8557
26,112.02
40,681
37,381.84
15,170.55
51,44783.36
52,65411
38,17037
29,0
28,14204.33
21,685.07
34,866
56,0
31,40
51,3645
19,204
58,36
55,521
28,101
43,10
36,13586.5
53,2371
22,2
56,105965
21,3906.5
54,1055
11,0
33,9.14
26,260
20,430
5,1
60,237.03
51,3002.59
60,2356
29,53
55,0
18,101
54,0
25,100
50,150
57,846.66
50,1476
31,2626.15
47,67830.2
31,11702
15,250
12,15165
22,100
27,2720
55,0
34,4652
58,0
60,1474
60,1
32,61
12,1.27
35,0
23,1799
10,50
37,13285.5
60,50434.5
59,1215.31
32,8505
58,1236
51,8.31
12,0
31,258
54,706
45,2505
35,0
15,1
59,432
57,0
43,5001.99
22,0
55,1480
50,0
33,20
56,27517
40,6593
30,8716.41
17,0
16,1250
32,1325
14,0
21,323
46,589
36,2000
29,1678
54,19740.05
37,3017
31,3.5
6,2583
16,1418.96
28,60022
33,1
23,1844
59,335
59,54
21,150
60,1714
58,1218
29,10277.99
40,1160
11,11281
21,7602
12,10990.85
41,562
26,4659.69
36,11
29,241
40,991.28
18,4079
46,50
25,1000
58,8093
29,551
18,1065
12,843.01
18,122.81
56,17855
58,124155
33,16648
47,12315
14,605
12,10
10,95
52,0
56,4
35,5518
22,1110
41,524.71
56,10
15,1901
50,557.3
44,3427.69
36,0
29,28.56
56,104667.26
37,4209.13
19,6.14
38,715
34,50
49,15885
56,235
25,31.21
48,9581
11,0
37,1
60,4779.53
51,1548.73
59,305.29
37,256
14,4812
43,47237.99
22,500
16,7148
19,0
44,18100.13
40,175
27,155
27,0
18,6.73
59,1775.87
39,0
48,43.89
36,440
22,12292
56,1337
10,10
28,16
42,58
33,0
35,240
56,4110
8,0.53
16,339
12,266
47,701
60,2725.41
17,614
57,11529
20,2005
54,4297.7
42,5296.21
24,80
24,0
41,1788.83
40,510
51,12415
52,562
54,21215.18
20,26
59,0
44,5374.73
11,3.01
44,2501.41
10,0
16,1.7
17,8334.09
53,21898
56,32.59
18,3735
45,1787.8
60,3196.44
41,27247
41,3000
45,25789.25
30,4195
14,2528.83
14,47.31
37,1700
59,3257
12,1618.56
23,3752
32,0
12,7565
23,17302
28,0
56,23106
55,288
58,244.97
17,691
17,3635
48,260
56,906
26,199988
32,0.83
60,5249
60,35
8,779.5
35,192
53,5871
48,622.45
57,4148.74
33,666
51,0
54,35
25,61
36,1
58,59.96
57,88
60,381
31,0
56,1107
15,260
32,1740
29,781
22,25238.97
14,2150
26,845
47,18.22
34,10899
33,5877
9,38858
12,210.55
43,17.86
16,21
14,8.59
16,3119
10,5742.69
51,992
53,4262
14,6328
38,862
22,946
51,3925
16,41338.7
22,162
31,2518
16,5
60,2662
17,180
18,25185.37
66,1230
35,76712.23
46,0
25,9853
24,0
26,396.97
8,1567.2
28,1.14
45,0
31,10
47,2168.27
34,232
15,0
23,535
25,1171.02
19,20.76
30,14
45,2564
23,0
12,400
37,3.21
24,6943.35
35,7172
5,32
37,840
13,3147
26,3409
45,400
43,20450
33,9.67
51,675
55,1010
45,5010
50,7898
47,60
44,590
33,5319.13
19,2954.62
57,5631.71
33,744
23,35
24,1335
22,1308.52
10,835
30,3170.5
60,2373.62
43,1
21,3020
47,1705.2
15,5404.53
19,2029.87
37,0
48,0
31,2622
14,13500
42,0
23,2
24,6368
16,7900
15,21390
41,20082
44,410
50,55.53
57,575
13,0
38,40
8,30
39,660
30,1585
52,0
53,6674
53,115
13,5
18,4459.47
23,2721
59,15
52,0
10,12461.39
33,121
47,795.22
24,33
36,100
32,3607
27,0
32,1.12
45,10718
29,1027
35,2100
17,2780
14,180
21,2085
53,1495
43,3172
32,406.48
43,1776
41,1
48,395
40,831
31,3882.42
27,200
25,0
53,625
4,2565
51,2778.1
56,70.05
33,5
17,13
57,13040
55,35
36,328
60,958
26,44748
40,25017
13,1459
36,1
14,22680
48,1
51,767472.67
35,0
32,990
32,16
60,4497.25
29,1
58,11928.16
24,2002
21,305
28,105.79
40,1650
35,1221
16,2847.86
47,44353
21,1918
24,1781
45,176
20,200.52
47,28
9,450
41,100
42,34
38,4564
21,3732
36,5150.11
40,1.24
27,1010
50,239035.42
40,10324
35,7161
59,5760
55,5395
11,310
43,11480
17,0
56,15092
30,0
13,31
17,8.29
56,0
17,0
36,102
24,3771
44,340
50,352
18,615.48
17,1311
15,17836
17,0
40,15483.54
40,90.99
57,5242
14,482.86
78,1776
27,55
55,30330
25,2
7,10
44,64072.55
49,2375
49,13014.12
35,87.31
15,0
58,0
51,2901.03
9,127
18,751
10,0
48,75
54,2491.23
33,54.18
38,5445.69
22,20
58,694.01
45,3886
39,10802.01
23,0
12,152463.19
59,1495
24,4005
23,7983.49
58,25
42,8200
18,2532
58,0
47,14491.83
58,40.34
24,1
27,11723.24
32,0
17,0
23,1445
41,4240.77
10,10775
30,130
16,3495.17
38,5050
9,25
38,13
21,1240
41,809
12,1851
47,125
39,1
19,16942
37,0
38,90
59,85
20,1331
13,16.11
19,99
48,5
17,0
16,16985.76
45,3160
35,1
60,12275
18,220
51,0
23,20
43,6205
16,1500
34,23
39,1003.27
50,0
60,1421.47
59,2533.02
35,24829
39,930
19,10
49,366
42,6155
67,615
38,19001
45,87
54,1000
22,325
25,252
50,205
55,1171
31,70
13,0
31,38.82
11,820
40,10221
57,156.66
16,15555.35
28,22973
31,2306
36,150
31,1302
54,651
20,0
57,845
59,641614.42
56,13486
12,1140
10,0
60,1019
33,56
15,0
38,12000
56,801
47,4409.92
26,10
15,50
44,10
17,301
46,10388
50,42915
9,0
28,0
25,83.29
31,5
40,810.67
19,0
46,0
35,651
58,51094.7
55,0
59,1142
57,6438
34,1020
32,1120
11,4092
32,5823
41,3341
25,0
31,250
18,150
37,1370
32,870
50,261
34,321
17,8.61
30,0
33,2125
38,3427
36,152604.3
58,0
50,27.69
22,47
28,650.83
46,125588.5
58,271.68
60,0
37,0
26,0
55,31486.13
14,10
60,156
56,6988
35,1
55,10
21,0
44,180.09
16,18.74
25,36
21,1152.03
12,18915
58,1490
51,0
19,35
20,105.57
31,190
9,2659.89
35,1578.21
41,173.06
14,75.5
35,100
28,26.8
22,800
20,265
12,1297
22,0
8,61
48,38948.63
33,0
33,535
53,14251.03
58,43458
27,0
25,8025
31,1190
58,45.87
20,1.47
10,7129.19
53,17495
30,0
29,24.95
41,50
58,544
46,0
11,327
10,2040
37,26
12,0
24,10400
39,1755.22
7,6606
25,0
36,0
15,116.99
49,5046
56,55
38,73.4
29,270.08
28,8
23,5196.8
42,0
43,0
54,22.82
53,18001
48,225
17,0
11,1225.31
18,570
44,10061
55,4094.39
9,0
48,763
36,800
53,2169.19
25,862
44,2
17,0
58,5951.64
14,35.44
43,2417.38
14,25
19,316
11,3317.52
55,412
57,28008.1
50,388.29
15,10
17,23.56
33,4050
36,212
30,4500
32,77
33,0
26,9.49
24,50
58,655
16,26
26,0
58,12810.54
24,3500
33,157.05
57,594
47,26578.49
46,0
45,42843.27
42,164.66
59,5.35
20,0
35,94.72
12,2000
16,60
7,0
42,4740
39,1254
46,245
48,350
57,3314
